participant_id,age,gender,education,income,risk_score,loss_aversion,scenario_id,sure_amount,risky_amount,risky_prob,ev_risky,chose_risky
412,61,Male,High school,$100k+,3.76,4.65,2,10,18,0.6,10.8,0
412,61,Male,High school,$100k+,3.76,4.65,3,3,20,0.25,5.0,1
412,61,Male,High school,$100k+,3.76,4.65,4,8,14,0.7,9.8,1
413,61,Female,Bachelor's,$50k–100k,3.95,5.68,1,5,12,0.5,6.0,0
413,61,Female,Bachelor's,$50k–100k,3.95,5.68,2,10,18,0.6,10.8,0
413,61,Female,Bachelor's,$50k–100k,3.95,5.68,3,3,20,0.25,5.0,0
413,61,Female,Bachelor's,$50k–100k,3.95,5.68,4,8,14,0.7,9.8,0
414,22,Male,High school,$20k–50k,3.9,6.84,1,5,12,0.5,6.0,0
414,22,Male,High school,$20k–50k,3.9,6.84,2,10,18,0.6,10.8,0
414,22,Male,High school,$20k–50k,3.9,6.84,3,3,20,0.25,5.0,1
414,22,Male,High school,$20k–50k,3.9,6.84,4,8,14,0.7,9.8,0
415,56,Male,Some college,$50k–100k,4.52,5.37,1,5,12,0.5,6.0,1
415,56,Male,Some college,$50k–100k,4.52,5.37,2,10,18,0.6,10.8,1
415,56,Male,Some college,$50k–100k,4.52,5.37,3,3,20,0.25,5.0,0
415,56,Male,Some college,$50k–100k,4.52,5.37,4,8,14,0.7,9.8,0
416,21,Female,PhD,$20k–50k,4.4,5.45,1,5,12,0.5,6.0,1
416,21,Female,PhD,$20k–50k,4.4,5.45,2,10,18,0.6,10.8,0
416,21,Female,PhD,$20k–50k,4.4,5.45,3,3,20,0.25,5.0,0
416,21,Female,PhD,$20k–50k,4.4,5.45,4,8,14,0.7,9.8,0
417,23,Female,High school,$20k–50k,3.5,4.63,1,5,12,0.5,6.0,0
417,23,Female,High school,$20k–50k,3.5,4.63,2,10,18,0.6,10.8,1
417,23,Female,High school,$20k–50k,3.5,4.63,3,3,20,0.25,5.0,0
417,23,Female,High school,$20k–50k,3.5,4.63,4,8,14,0.7,9.8,0
418,62,Female,Bachelor's,$100k+,3.98,4.36,1,5,12,0.5,6.0,0
418,62,Female,Bachelor's,$100k+,3.98,4.36,2,10,18,0.6,10.8,1
418,62,Female,Bachelor's,$100k+,3.98,4.36,3,3,20,0.25,5.0,0
418,62,Female,Bachelor's,$100k+,3.98,4.36,4,8,14,0.7,9.8,0
419,49,Female,Bachelor's,<$20k,4.25,4.02,1,5,12,0.5,6.0,1
419,49,Female,Bachelor's,<$20k,4.25,4.02,2,10,18,0.6,10.8,1
419,49,Female,Bachelor's,<$20k,4.25,4.02,3,3,20,0.25,5.0,1
419,49,Female,Bachelor's,<$20k,4.25,4.02,4,8,14,0.7,9.8,0
420,47,Female,Master's,$100k+,4.43,3.67,1,5,12,0.5,6.0,1
420,47,Female,Master's,$100k+,4.43,3.67,2,10,18,0.6,10.8,0
420,47,Female,Master's,$100k+,4.43,3.67,3,3,20,0.25,5.0,0
420,47,Female,Master's,$100k+,4.43,3.67,4,8,14,0.7,9.8,1
421,64,Male,Bachelor's,$50k–100k,3.8,3.81,1,5,12,0.5,6.0,1
421,64,Male,Bachelor's,$50k–100k,3.8,3.81,2,10,18,0.6,10.8,0
421,64,Male,Bachelor's,$50k–100k,3.8,3.81,3,3,20,0.25,5.0,1
421,64,Male,Bachelor's,$50k–100k,3.8,3.81,4,8,14,0.7,9.8,1
422,52,Male,High school,$50k–100k,4.45,3.15,1,5,12,0.5,6.0,0
422,52,Male,High school,$50k–100k,4.45,3.15,2,10,18,0.6,10.8,1
422,52,Male,High school,$50k–100k,4.45,3.15,3,3,20,0.25,5.0,1
422,52,Male,High school,$50k–100k,4.45,3.15,4,8,14,0.7,9.8,1
423,57,Male,Some college,$50k–100k,4.4,4.42,1,5,12,0.5,6.0,0
423,57,Male,Some college,$50k–100k,4.4,4.42,2,10,18,0.6,10.8,1
423,57,Male,Some college,$50k–100k,4.4,4.42,3,3,20,0.25,5.0,1
423,57,Male,Some college,$50k–100k,4.4,4.42,4,8,14,0.7,9.8,1
424,33,Female,Bachelor's,$100k+,4.51,2.82,1,5,12,0.5,6.0,0
424,33,Female,Bachelor's,$100k+,4.51,2.82,2,10,18,0.6,10.8,1
424,33,Female,Bachelor's,$100k+,4.51,2.82,3,3,20,0.25,5.0,1
424,33,Female,Bachelor's,$100k+,4.51,2.82,4,8,14,0.7,9.8,1
425,30,Female,High school,$50k–100k,3.8,4.69,1,5,12,0.5,6.0,0
425,30,Female,High school,$50k–100k,3.8,4.69,2,10,18,0.6,10.8,1
425,30,Female,High school,$50k–100k,3.8,4.69,3,3,20,0.25,5.0,1
425,30,Female,High school,$50k–100k,3.8,4.69,4,8,14,0.7,9.8,1
426,59,Male,Bachelor's,$50k–100k,2.87,4.46,1,5,12,0.5,6.0,1
426,59,Male,Bachelor's,$50k–100k,2.87,4.46,2,10,18,0.6,10.8,0
426,59,Male,Bachelor's,$50k–100k,2.87,4.46,3,3,20,0.25,5.0,1
426,59,Male,Bachelor's,$50k–100k,2.87,4.46,4,8,14,0.7,9.8,0
427,47,Male,High school,<$20k,4.32,4.65,1,5,12,0.5,6.0,0
427,47,Male,High school,<$20k,4.32,4.65,2,10,18,0.6,10.8,0
427,47,Male,High school,<$20k,4.32,4.65,3,3,20,0.25,5.0,1
427,47,Male,High school,<$20k,4.32,4.65,4,8,14,0.7,9.8,1
428,36,Female,High school,$50k–100k,3.25,3.98,1,5,12,0.5,6.0,0
428,36,Female,High school,$50k–100k,3.25,3.98,2,10,18,0.6,10.8,0
428,36,Female,High school,$50k–100k,3.25,3.98,3,3,20,0.25,5.0,0
428,36,Female,High school,$50k–100k,3.25,3.98,4,8,14,0.7,9.8,0
429,34,Male,Bachelor's,$20k–50k,3.43,7.0,1,5,12,0.5,6.0,0
429,34,Male,Bachelor's,$20k–50k,3.43,7.0,2,10,18,0.6,10.8,0
429,34,Male,Bachelor's,$20k–50k,3.43,7.0,3,3,20,0.25,5.0,0
429,34,Male,Bachelor's,$20k–50k,3.43,7.0,4,8,14,0.7,9.8,0
430,36,Female,High school,$50k–100k,4.07,5.86,1,5,12,0.5,6.0,0
430,36,Female,High school,$50k–100k,4.07,5.86,2,10,18,0.6,10.8,0
430,36,Female,High school,$50k–100k,4.07,5.86,3,3,20,0.25,5.0,0
430,36,Female,High school,$50k–100k,4.07,5.86,4,8,14,0.7,9.8,0
431,45,Female,Bachelor's,$50k–100k,3.38,3.26,1,5,12,0.5,6.0,1
431,45,Female,Bachelor's,$50k–100k,3.38,3.26,2,10,18,0.6,10.8,0
431,45,Female,Bachelor's,$50k–100k,3.38,3.26,3,3,20,0.25,5.0,0
431,45,Female,Bachelor's,$50k–100k,3.38,3.26,4,8,14,0.7,9.8,0
432,43,Female,Bachelor's,$50k–100k,3.64,4.73,1,5,12,0.5,6.0,0
432,43,Female,Bachelor's,$50k–100k,3.64,4.73,2,10,18,0.6,10.8,0
432,43,Female,Bachelor's,$50k–100k,3.64,4.73,3,3,20,0.25,5.0,0
432,43,Female,Bachelor's,$50k–100k,3.64,4.73,4,8,14,0.7,9.8,0
433,54,Male,Master's,<$20k,3.95,3.89,1,5,12,0.5,6.0,1
433,54,Male,Master's,<$20k,3.95,3.89,2,10,18,0.6,10.8,1
433,54,Male,Master's,<$20k,3.95,3.89,3,3,20,0.25,5.0,0
433,54,Male,Master's,<$20k,3.95,3.89,4,8,14,0.7,9.8,0
434,43,Female,Some college,<$20k,4.03,3.49,1,5,12,0.5,6.0,0
434,43,Female,Some college,<$20k,4.03,3.49,2,10,18,0.6,10.8,1
434,43,Female,Some college,<$20k,4.03,3.49,3,3,20,0.25,5.0,1
434,43,Female,Some college,<$20k,4.03,3.49,4,8,14,0.7,9.8,1
435,40,Female,Some college,$50k–100k,4.59,3.16,1,5,12,0.5,6.0,1
435,40,Female,Some college,$50k–100k,4.59,3.16,2,10,18,0.6,10.8,1
435,40,Female,Some college,$50k–100k,4.59,3.16,3,3,20,0.25,5.0,0
435,40,Female,Some college,$50k–100k,4.59,3.16,4,8,14,0.7,9.8,1
436,26,Female,High school,<$20k,4.35,4.93,1,5,12,0.5,6.0,0
436,26,Female,High school,<$20k,4.35,4.93,2,10,18,0.6,10.8,0
436,26,Female,High school,<$20k,4.35,4.93,3,3,20,0.25,5.0,0
436,26,Female,High school,<$20k,4.35,4.93,4,8,14,0.7,9.8,0
437,29,Female,Bachelor's,<$20k,4.22,3.82,1,5,12,0.5,6.0,0
437,29,Female,Bachelor's,<$20k,4.22,3.82,2,10,18,0.6,10.8,1
437,29,Female,Bachelor's,<$20k,4.22,3.82,3,3,20,0.25,5.0,0
437,29,Female,Bachelor's,<$20k,4.22,3.82,4,8,14,0.7,9.8,1
438,18,Female,Master's,<$20k,3.75,5.47,1,5,12,0.5,6.0,0
438,18,Female,Master's,<$20k,3.75,5.47,2,10,18,0.6,10.8,0
438,18,Female,Master's,<$20k,3.75,5.47,3,3,20,0.25,5.0,0
438,18,Female,Master's,<$20k,3.75,5.47,4,8,14,0.7,9.8,0
439,18,Female,High school,$100k+,3.57,5.49,1,5,12,0.5,6.0,0
439,18,Female,High school,$100k+,3.57,5.49,2,10,18,0.6,10.8,0
439,18,Female,High school,$100k+,3.57,5.49,3,3,20,0.25,5.0,0
439,18,Female,High school,$100k+,3.57,5.49,4,8,14,0.7,9.8,0
440,64,Male,PhD,$50k–100k,3.37,5.87,1,5,12,0.5,6.0,0
440,64,Male,PhD,$50k–100k,3.37,5.87,2,10,18,0.6,10.8,0
440,64,Male,PhD,$50k–100k,3.37,5.87,3,3,20,0.25,5.0,0
440,64,Male,PhD,$50k–100k,3.37,5.87,4,8,14,0.7,9.8,1
441,51,Female,High school,$20k–50k,4.36,3.65,1,5,12,0.5,6.0,1
441,51,Female,High school,$20k–50k,4.36,3.65,2,10,18,0.6,10.8,1
441,51,Female,High school,$20k–50k,4.36,3.65,3,3,20,0.25,5.0,0
441,51,Female,High school,$20k–50k,4.36,3.65,4,8,14,0.7,9.8,1
442,49,Female,Bachelor's,$20k–50k,4.24,4.98,1,5,12,0.5,6.0,0
442,49,Female,Bachelor's,$20k–50k,4.24,4.98,2,10,18,0.6,10.8,0
442,49,Female,Bachelor's,$20k–50k,4.24,4.98,3,3,20,0.25,5.0,0
442,49,Female,Bachelor's,$20k–50k,4.24,4.98,4,8,14,0.7,9.8,0
443,42,Male,Master's,$20k–50k,4.03,5.13,1,5,12,0.5,6.0,0
443,42,Male,Master's,$20k–50k,4.03,5.13,2,10,18,0.6,10.8,1
443,42,Male,Master's,$20k–50k,4.03,5.13,3,3,20,0.25,5.0,0
443,42,Male,Master's,$20k–50k,4.03,5.13,4,8,14,0.7,9.8,0
444,57,Female,Master's,$50k–100k,4.03,4.03,1,5,12,0.5,6.0,0
444,57,Female,Master's,$50k–100k,4.03,4.03,2,10,18,0.6,10.8,0
444,57,Female,Master's,$50k–100k,4.03,4.03,3,3,20,0.25,5.0,0
444,57,Female,Master's,$50k–100k,4.03,4.03,4,8,14,0.7,9.8,1
445,62,Female,Master's,$50k–100k,4.29,3.73,1,5,12,0.5,6.0,1
445,62,Female,Master's,$50k–100k,4.29,3.73,2,10,18,0.6,10.8,0
445,62,Female,Master's,$50k–100k,4.29,3.73,3,3,20,0.25,5.0,0
445,62,Female,Master's,$50k–100k,4.29,3.73,4,8,14,0.7,9.8,1
446,18,Female,Master's,$20k–50k,3.83,6.11,1,5,12,0.5,6.0,0
446,18,Female,Master's,$20k–50k,3.83,6.11,2,10,18,0.6,10.8,0
446,18,Female,Master's,$20k–50k,3.83,6.11,3,3,20,0.25,5.0,0
446,18,Female,Master's,$20k–50k,3.83,6.11,4,8,14,0.7,9.8,0
447,33,Male,Some college,$20k–50k,3.79,4.73,1,5,12,0.5,6.0,0
447,33,Male,Some college,$20k–50k,3.79,4.73,2,10,18,0.6,10.8,1
447,33,Male,Some college,$20k–50k,3.79,4.73,3,3,20,0.25,5.0,0
447,33,Male,Some college,$20k–50k,3.79,4.73,4,8,14,0.7,9.8,1
448,56,Male,Master's,<$20k,4.21,5.14,1,5,12,0.5,6.0,0
448,56,Male,Master's,<$20k,4.21,5.14,2,10,18,0.6,10.8,1
448,56,Male,Master's,<$20k,4.21,5.14,3,3,20,0.25,5.0,0
448,56,Male,Master's,<$20k,4.21,5.14,4,8,14,0.7,9.8,0
449,22,Non-binary,High school,$50k–100k,4.32,3.68,1,5,12,0.5,6.0,1
449,22,Non-binary,High school,$50k–100k,4.32,3.68,2,10,18,0.6,10.8,0
449,22,Non-binary,High school,$50k–100k,4.32,3.68,3,3,20,0.25,5.0,1
449,22,Non-binary,High school,$50k–100k,4.32,3.68,4,8,14,0.7,9.8,0
450,39,Female,Master's,$50k–100k,4.69,3.28,1,5,12,0.5,6.0,1
450,39,Female,Master's,$50k–100k,4.69,3.28,2,10,18,0.6,10.8,0
450,39,Female,Master's,$50k–100k,4.69,3.28,3,3,20,0.25,5.0,1
450,39,Female,Master's,$50k–100k,4.69,3.28,4,8,14,0.7,9.8,0
451,46,Male,Bachelor's,$20k–50k,3.39,3.93,1,5,12,0.5,6.0,0
451,46,Male,Bachelor's,$20k–50k,3.39,3.93,2,10,18,0.6,10.8,0
451,46,Male,Bachelor's,$20k–50k,3.39,3.93,3,3,20,0.25,5.0,0
451,46,Male,Bachelor's,$20k–50k,3.39,3.93,4,8,14,0.7,9.8,0
452,20,Female,Master's,<$20k,4.03,4.38,1,5,12,0.5,6.0,0
452,20,Female,Master's,<$20k,4.03,4.38,2,10,18,0.6,10.8,0
452,20,Female,Master's,<$20k,4.03,4.38,3,3,20,0.25,5.0,0
452,20,Female,Master's,<$20k,4.03,4.38,4,8,14,0.7,9.8,0
453,29,Female,Bachelor's,<$20k,4.05,3.44,1,5,12,0.5,6.0,0
453,29,Female,Bachelor's,<$20k,4.05,3.44,2,10,18,0.6,10.8,0
453,29,Female,Bachelor's,<$20k,4.05,3.44,3,3,20,0.25,5.0,1
453,29,Female,Bachelor's,<$20k,4.05,3.44,4,8,14,0.7,9.8,0
454,43,Female,Bachelor's,$100k+,3.75,4.49,1,5,12,0.5,6.0,0
454,43,Female,Bachelor's,$100k+,3.75,4.49,2,10,18,0.6,10.8,0
454,43,Female,Bachelor's,$100k+,3.75,4.49,3,3,20,0.25,5.0,0
454,43,Female,Bachelor's,$100k+,3.75,4.49,4,8,14,0.7,9.8,1
455,33,Female,Bachelor's,$20k–50k,3.61,2.81,1,5,12,0.5,6.0,0
455,33,Female,Bachelor's,$20k–50k,3.61,2.81,2,10,18,0.6,10.8,0
455,33,Female,Bachelor's,$20k–50k,3.61,2.81,3,3,20,0.25,5.0,1
455,33,Female,Bachelor's,$20k–50k,3.61,2.81,4,8,14,0.7,9.8,0
456,54,Male,Master's,$50k–100k,3.83,3.38,1,5,12,0.5,6.0,1
456,54,Male,Master's,$50k–100k,3.83,3.38,2,10,18,0.6,10.8,1
456,54,Male,Master's,$50k–100k,3.83,3.38,3,3,20,0.25,5.0,1
456,54,Male,Master's,$50k–100k,3.83,3.38,4,8,14,0.7,9.8,1
457,39,Male,High school,$50k–100k,3.96,5.17,1,5,12,0.5,6.0,1
457,39,Male,High school,$50k–100k,3.96,5.17,2,10,18,0.6,10.8,0
457,39,Male,High school,$50k–100k,3.96,5.17,3,3,20,0.25,5.0,0
457,39,Male,High school,$50k–100k,3.96,5.17,4,8,14,0.7,9.8,0
458,46,Male,High school,$20k–50k,4.21,5.1,1,5,12,0.5,6.0,0
458,46,Male,High school,$20k–50k,4.21,5.1,2,10,18,0.6,10.8,0
458,46,Male,High school,$20k–50k,4.21,5.1,3,3,20,0.25,5.0,1
458,46,Male,High school,$20k–50k,4.21,5.1,4,8,14,0.7,9.8,0
459,31,Female,Some college,$20k–50k,3.33,4.11,1,5,12,0.5,6.0,0
459,31,Female,Some college,$20k–50k,3.33,4.11,2,10,18,0.6,10.8,0
459,31,Female,Some college,$20k–50k,3.33,4.11,3,3,20,0.25,5.0,0
459,31,Female,Some college,$20k–50k,3.33,4.11,4,8,14,0.7,9.8,0
460,45,Male,Some college,<$20k,3.35,3.48,1,5,12,0.5,6.0,0
460,45,Male,Some college,<$20k,3.35,3.48,2,10,18,0.6,10.8,0
460,45,Male,Some college,<$20k,3.35,3.48,3,3,20,0.25,5.0,1
460,45,Male,Some college,<$20k,3.35,3.48,4,8,14,0.7,9.8,0
461,22,Male,Master's,$50k–100k,3.1,3.47,1,5,12,0.5,6.0,0
461,22,Male,Master's,$50k–100k,3.1,3.47,2,10,18,0.6,10.8,0
461,22,Male,Master's,$50k–100k,3.1,3.47,3,3,20,0.25,5.0,1
461,22,Male,Master's,$50k–100k,3.1,3.47,4,8,14,0.7,9.8,0
462,64,Male,Some college,$50k–100k,3.23,4.13,1,5,12,0.5,6.0,0
462,64,Male,Some college,$50k–100k,3.23,4.13,2,10,18,0.6,10.8,0
462,64,Male,Some college,$50k–100k,3.23,4.13,3,3,20,0.25,5.0,1
462,64,Male,Some college,$50k–100k,3.23,4.13,4,8,14,0.7,9.8,0
463,47,Female,PhD,$50k–100k,4.1,5.14,1,5,12,0.5,6.0,0
463,47,Female,PhD,$50k–100k,4.1,5.14,2,10,18,0.6,10.8,0
463,47,Female,PhD,$50k–100k,4.1,5.14,3,3,20,0.25,5.0,0
463,47,Female,PhD,$50k–100k,4.1,5.14,4,8,14,0.7,9.8,0
464,63,Female,Some college,$50k–100k,3.75,5.43,1,5,12,0.5,6.0,0
464,63,Female,Some college,$50k–100k,3.75,5.43,2,10,18,0.6,10.8,0
464,63,Female,Some college,$50k–100k,3.75,5.43,3,3,20,0.25,5.0,0
464,63,Female,Some college,$50k–100k,3.75,5.43,4,8,14,0.7,9.8,0
465,22,Male,Some college,<$20k,4.47,4.0,1,5,12,0.5,6.0,1
465,22,Male,Some college,<$20k,4.47,4.0,2,10,18,0.6,10.8,1
465,22,Male,Some college,<$20k,4.47,4.0,3,3,20,0.25,5.0,0
465,22,Male,Some college,<$20k,4.47,4.0,4,8,14,0.7,9.8,1
466,29,Male,Master's,$100k+,3.65,3.35,1,5,12,0.5,6.0,1
466,29,Male,Master's,$100k+,3.65,3.35,2,10,18,0.6,10.8,1
466,29,Male,Master's,$100k+,3.65,3.35,3,3,20,0.25,5.0,0
466,29,Male,Master's,$100k+,3.65,3.35,4,8,14,0.7,9.8,1
467,33,Female,Bachelor's,$50k–100k,4.11,4.77,1,5,12,0.5,6.0,0
467,33,Female,Bachelor's,$50k–100k,4.11,4.77,2,10,18,0.6,10.8,0
467,33,Female,Bachelor's,$50k–100k,4.11,4.77,3,3,20,0.25,5.0,1
467,33,Female,Bachelor's,$50k–100k,4.11,4.77,4,8,14,0.7,9.8,0
468,43,Male,Bachelor's,$20k–50k,4.26,3.68,1,5,12,0.5,6.0,0
468,43,Male,Bachelor's,$20k–50k,4.26,3.68,2,10,18,0.6,10.8,1
468,43,Male,Bachelor's,$20k–50k,4.26,3.68,3,3,20,0.25,5.0,1
468,43,Male,Bachelor's,$20k–50k,4.26,3.68,4,8,14,0.7,9.8,0
469,43,Male,Bachelor's,$100k+,4.33,3.98,1,5,12,0.5,6.0,1
469,43,Male,Bachelor's,$100k+,4.33,3.98,2,10,18,0.6,10.8,0
469,43,Male,Bachelor's,$100k+,4.33,3.98,3,3,20,0.25,5.0,0
469,43,Male,Bachelor's,$100k+,4.33,3.98,4,8,14,0.7,9.8,1
470,38,Male,Master's,$50k–100k,4.06,5.83,1,5,12,0.5,6.0,0
470,38,Male,Master's,$50k–100k,4.06,5.83,2,10,18,0.6,10.8,1
470,38,Male,Master's,$50k–100k,4.06,5.83,3,3,20,0.25,5.0,0
470,38,Male,Master's,$50k–100k,4.06,5.83,4,8,14,0.7,9.8,1
471,56,Male,Some college,$50k–100k,3.84,5.33,1,5,12,0.5,6.0,1
471,56,Male,Some college,$50k–100k,3.84,5.33,2,10,18,0.6,10.8,0
471,56,Male,Some college,$50k–100k,3.84,5.33,3,3,20,0.25,5.0,0
471,56,Male,Some college,$50k–100k,3.84,5.33,4,8,14,0.7,9.8,0
472,53,Male,PhD,$50k–100k,3.34,4.66,1,5,12,0.5,6.0,0
472,53,Male,PhD,$50k–100k,3.34,4.66,2,10,18,0.6,10.8,0
472,53,Male,PhD,$50k–100k,3.34,4.66,3,3,20,0.25,5.0,0
472,53,Male,PhD,$50k–100k,3.34,4.66,4,8,14,0.7,9.8,0
473,50,Female,PhD,$100k+,3.32,3.23,1,5,12,0.5,6.0,1
473,50,Female,PhD,$100k+,3.32,3.23,2,10,18,0.6,10.8,0
473,50,Female,PhD,$100k+,3.32,3.23,3,3,20,0.25,5.0,0
473,50,Female,PhD,$100k+,3.32,3.23,4,8,14,0.7,9.8,0
474,47,Male,Bachelor's,$50k–100k,4.43,4.71,1,5,12,0.5,6.0,1
474,47,Male,Bachelor's,$50k–100k,4.43,4.71,2,10,18,0.6,10.8,1
474,47,Male,Bachelor's,$50k–100k,4.43,4.71,3,3,20,0.25,5.0,1
474,47,Male,Bachelor's,$50k–100k,4.43,4.71,4,8,14,0.7,9.8,0
475,54,Female,Some college,<$20k,4.38,5.56,1,5,12,0.5,6.0,0
475,54,Female,Some college,<$20k,4.38,5.56,2,10,18,0.6,10.8,0
475,54,Female,Some college,<$20k,4.38,5.56,3,3,20,0.25,5.0,0
475,54,Female,Some college,<$20k,4.38,5.56,4,8,14,0.7,9.8,0
476,40,Male,Bachelor's,$20k–50k,3.41,4.12,1,5,12,0.5,6.0,0
476,40,Male,Bachelor's,$20k–50k,3.41,4.12,2,10,18,0.6,10.8,0
476,40,Male,Bachelor's,$20k–50k,3.41,4.12,3,3,20,0.25,5.0,1
476,40,Male,Bachelor's,$20k–50k,3.41,4.12,4,8,14,0.7,9.8,0
477,27,Female,High school,$100k+,3.23,5.85,1,5,12,0.5,6.0,0
477,27,Female,High school,$100k+,3.23,5.85,2,10,18,0.6,10.8,0
477,27,Female,High school,$100k+,3.23,5.85,3,3,20,0.25,5.0,0
477,27,Female,High school,$100k+,3.23,5.85,4,8,14,0.7,9.8,0
478,22,Female,High school,$20k–50k,3.31,5.79,1,5,12,0.5,6.0,0
478,22,Female,High school,$20k–50k,3.31,5.79,2,10,18,0.6,10.8,0
478,22,Female,High school,$20k–50k,3.31,5.79,3,3,20,0.25,5.0,0
478,22,Female,High school,$20k–50k,3.31,5.79,4,8,14,0.7,9.8,0
479,53,Male,Some college,$20k–50k,3.95,6.16,1,5,12,0.5,6.0,0
479,53,Male,Some college,$20k–50k,3.95,6.16,2,10,18,0.6,10.8,0
479,53,Male,Some college,$20k–50k,3.95,6.16,3,3,20,0.25,5.0,0
479,53,Male,Some college,$20k–50k,3.95,6.16,4,8,14,0.7,9.8,0
480,51,Female,Bachelor's,$20k–50k,3.94,4.81,1,5,12,0.5,6.0,1
480,51,Female,Bachelor's,$20k–50k,3.94,4.81,2,10,18,0.6,10.8,0
480,51,Female,Bachelor's,$20k–50k,3.94,4.81,3,3,20,0.25,5.0,1
480,51,Female,Bachelor's,$20k–50k,3.94,4.81,4,8,14,0.7,9.8,0
481,48,Male,Master's,$20k–50k,4.14,5.09,1,5,12,0.5,6.0,0
481,48,Male,Master's,$20k–50k,4.14,5.09,2,10,18,0.6,10.8,0
481,48,Male,Master's,$20k–50k,4.14,5.09,3,3,20,0.25,5.0,0
481,48,Male,Master's,$20k–50k,4.14,5.09,4,8,14,0.7,9.8,0
482,27,Non-binary,Master's,$50k–100k,4.36,5.91,1,5,12,0.5,6.0,0
482,27,Non-binary,Master's,$50k–100k,4.36,5.91,2,10,18,0.6,10.8,1
482,27,Non-binary,Master's,$50k–100k,4.36,5.91,3,3,20,0.25,5.0,0
482,27,Non-binary,Master's,$50k–100k,4.36,5.91,4,8,14,0.7,9.8,0
483,36,Male,Master's,$100k+,3.26,4.95,1,5,12,0.5,6.0,0
483,36,Male,Master's,$100k+,3.26,4.95,2,10,18,0.6,10.8,0
483,36,Male,Master's,$100k+,3.26,4.95,3,3,20,0.25,5.0,0
483,36,Male,Master's,$100k+,3.26,4.95,4,8,14,0.7,9.8,0
484,49,Male,Bachelor's,$20k–50k,4.7,4.0,1,5,12,0.5,6.0,1
484,49,Male,Bachelor's,$20k–50k,4.7,4.0,2,10,18,0.6,10.8,1
484,49,Male,Bachelor's,$20k–50k,4.7,4.0,3,3,20,0.25,5.0,0
484,49,Male,Bachelor's,$20k–50k,4.7,4.0,4,8,14,0.7,9.8,1
485,18,Male,Some college,<$20k,2.98,4.05,1,5,12,0.5,6.0,1
485,18,Male,Some college,<$20k,2.98,4.05,2,10,18,0.6,10.8,0
485,18,Male,Some college,<$20k,2.98,4.05,3,3,20,0.25,5.0,1
485,18,Male,Some college,<$20k,2.98,4.05,4,8,14,0.7,9.8,0
486,22,Non-binary,Bachelor's,$20k–50k,3.82,4.74,1,5,12,0.5,6.0,0
486,22,Non-binary,Bachelor's,$20k–50k,3.82,4.74,2,10,18,0.6,10.8,0
486,22,Non-binary,Bachelor's,$20k–50k,3.82,4.74,3,3,20,0.25,5.0,0
486,22,Non-binary,Bachelor's,$20k–50k,3.82,4.74,4,8,14,0.7,9.8,1
487,62,Female,PhD,$100k+,4.45,3.21,1,5,12,0.5,6.0,0
487,62,Female,PhD,$100k+,4.45,3.21,2,10,18,0.6,10.8,1
487,62,Female,PhD,$100k+,4.45,3.21,3,3,20,0.25,5.0,0
487,62,Female,PhD,$100k+,4.45,3.21,4,8,14,0.7,9.8,1
488,21,Female,High school,$50k–100k,4.11,4.36,1,5,12,0.5,6.0,1
488,21,Female,High school,$50k–100k,4.11,4.36,2,10,18,0.6,10.8,0
488,21,Female,High school,$50k–100k,4.11,4.36,3,3,20,0.25,5.0,0
488,21,Female,High school,$50k–100k,4.11,4.36,4,8,14,0.7,9.8,0
489,33,Male,Master's,$20k–50k,3.68,5.6,1,5,12,0.5,6.0,0
489,33,Male,Master's,$20k–50k,3.68,5.6,2,10,18,0.6,10.8,0
489,33,Male,Master's,$20k–50k,3.68,5.6,3,3,20,0.25,5.0,1
489,33,Male,Master's,$20k–50k,3.68,5.6,4,8,14,0.7,9.8,0
490,41,Female,Bachelor's,$100k+,3.9,2.31,1,5,12,0.5,6.0,0
490,41,Female,Bachelor's,$100k+,3.9,2.31,2,10,18,0.6,10.8,0
490,41,Female,Bachelor's,$100k+,3.9,2.31,3,3,20,0.25,5.0,1
490,41,Female,Bachelor's,$100k+,3.9,2.31,4,8,14,0.7,9.8,1
491,33,Male,Bachelor's,$100k+,3.28,6.03,1,5,12,0.5,6.0,0
491,33,Male,Bachelor's,$100k+,3.28,6.03,2,10,18,0.6,10.8,0
491,33,Male,Bachelor's,$100k+,3.28,6.03,3,3,20,0.25,5.0,0
491,33,Male,Bachelor's,$100k+,3.28,6.03,4,8,14,0.7,9.8,0
492,19,Female,Master's,$100k+,4.37,5.62,1,5,12,0.5,6.0,0
492,19,Female,Master's,$100k+,4.37,5.62,2,10,18,0.6,10.8,1
492,19,Female,Master's,$100k+,4.37,5.62,3,3,20,0.25,5.0,1
492,19,Female,Master's,$100k+,4.37,5.62,4,8,14,0.7,9.8,0
493,45,Male,Bachelor's,$100k+,3.93,4.04,1,5,12,0.5,6.0,0
493,45,Male,Bachelor's,$100k+,3.93,4.04,2,10,18,0.6,10.8,0
493,45,Male,Bachelor's,$100k+,3.93,4.04,3,3,20,0.25,5.0,1
493,45,Male,Bachelor's,$100k+,3.93,4.04,4,8,14,0.7,9.8,0
494,49,Male,Master's,$20k–50k,4.35,5.04,1,5,12,0.5,6.0,1
494,49,Male,Master's,$20k–50k,4.35,5.04,2,10,18,0.6,10.8,0
494,49,Male,Master's,$20k–50k,4.35,5.04,3,3,20,0.25,5.0,1
